student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
STU-2026-00251,Nursing,D,Pune,6.6,6,MNC,0.45,29,80,0.7,25000,0,0,1,40000
STU-2026-00252,Nursing,B,Delhi NCR,6.36,5,MNC,0.375,56,59,0.41,10000,0,0,1,48000
STU-2026-00253,MBA,A,Delhi NCR,9.41,1,SME,0.037,73,55,0.79,15000,1,1,1,136000
STU-2026-00254,Engineering,B,Chennai,7.27,4,SME,0.15,41,64,0.71,30000,0,1,1,76000
STU-2026-00255,Nursing,B,Delhi NCR,7.01,3,Startup,0.157,38,72,0.42,25000,0,0,1,44000
STU-2026-00256,MBA,A,Chennai,7.83,1,Startup,0.052,28,78,0.55,10000,0,0,1,60000
STU-2026-00257,Nursing,D,Delhi NCR,6.77,0,None,0.0,84,95,0.55,30000,0,0,1,25000
STU-2026-00258,Engineering,C,Mumbai,5.6,2,Startup,0.105,48,81,0.72,20000,0,0,1,34000
STU-2026-00259,Nursing,D,Bengaluru,5.75,1,Startup,0.052,19,67,0.64,30000,0,0,0,18000
STU-2026-00260,MBA,C,Bengaluru,8.59,6,SME,0.225,33,70,0.53,30000,0,0,0,85000
STU-2026-00261,Engineering,D,Hyderabad,7.68,0,None,0.0,33,71,0.65,20000,0,0,0,32000
STU-2026-00262,MBA,B,Bengaluru,8.29,4,MNC,0.3,35,74,0.46,15000,0,1,1,100000
STU-2026-00263,Engineering,B,Mumbai,5.88,1,SME,0.037,83,59,0.52,30000,0,0,1,53000
STU-2026-00264,Nursing,A,Chennai,7.39,5,MNC,0.375,61,76,0.67,30000,0,1,1,74000
STU-2026-00265,MBA,B,Bengaluru,6.67,0,None,0.0,62,54,0.31,30000,0,0,1,70000
STU-2026-00266,Engineering,D,Mumbai,4.0,0,None,0.0,15,79,0.81,15000,0,0,0,16000
STU-2026-00267,MBA,C,Chennai,6.58,2,SME,0.075,74,60,0.52,15000,0,0,1,43000
STU-2026-00268,MBA,D,Bengaluru,6.95,0,None,0.0,81,75,0.57,30000,0,0,1,30000
STU-2026-00269,MBA,D,Delhi NCR,7.86,5,SME,0.188,38,67,0.92,25000,0,0,1,47000
STU-2026-00270,Engineering,B,Hyderabad,7.07,0,None,0.0,83,72,0.46,20000,0,1,1,47000
STU-2026-00271,Engineering,D,Delhi NCR,9.05,1,SME,0.037,67,63,0.73,30000,0,0,1,48000
STU-2026-00272,Engineering,C,Mumbai,7.38,3,Startup,0.157,19,60,0.7,30000,0,0,1,46000
STU-2026-00273,Engineering,D,Mumbai,5.65,2,Startup,0.105,51,100,0.49,20000,0,0,1,35000
STU-2026-00274,Engineering,D,Mumbai,6.7,0,None,0.0,51,54,0.64,20000,0,0,0,35000
STU-2026-00275,Engineering,D,Mumbai,8.22,0,None,0.0,100,79,0.63,10000,0,0,1,36000
STU-2026-00276,MBA,A,Chennai,8.47,2,MNC,0.15,54,73,0.73,10000,0,1,1,147000
STU-2026-00277,MBA,D,Chennai,8.38,6,Startup,0.315,37,38,0.54,25000,0,0,1,63000
STU-2026-00278,Nursing,A,Mumbai,7.4,0,None,0.0,50,83,0.65,15000,0,1,1,54000
STU-2026-00279,Engineering,D,Mumbai,6.33,2,Startup,0.105,17,94,0.57,10000,0,0,1,39000
STU-2026-00280,Engineering,B,Pune,8.5,5,Startup,0.263,51,76,0.6,10000,0,1,1,84000
STU-2026-00281,Engineering,D,Hyderabad,5.39,6,SME,0.225,70,63,0.62,30000,0,0,1,29000
STU-2026-00282,Engineering,B,Delhi NCR,8.09,5,Startup,0.263,51,83,0.47,15000,0,1,1,98000
STU-2026-00283,Nursing,D,Bengaluru,5.6,1,SME,0.037,23,78,0.62,20000,0,0,0,21000
STU-2026-00284,Engineering,A,Pune,8.71,1,SME,0.037,82,76,0.58,25000,0,1,1,119000
STU-2026-00285,MBA,C,Chennai,6.64,0,None,0.0,16,87,0.59,10000,0,0,0,53000
STU-2026-00286,MBA,B,Chennai,6.96,1,SME,0.037,58,75,0.62,20000,0,1,1,63000
STU-2026-00287,Engineering,A,Delhi NCR,8.61,6,MNC,0.45,55,81,0.66,25000,0,1,1,149000
STU-2026-00288,Nursing,D,Chennai,6.16,0,None,0.0,60,76,0.78,15000,0,0,0,20000
STU-2026-00289,Engineering,D,Mumbai,6.78,0,None,0.0,32,82,0.44,10000,0,0,0,26000
STU-2026-00290,Engineering,A,Delhi NCR,8.96,5,Startup,0.263,94,68,0.58,30000,0,1,1,137000
STU-2026-00291,MBA,C,Mumbai,5.69,2,Startup,0.105,46,85,0.65,20000,0,0,1,52000
STU-2026-00292,Engineering,C,Delhi NCR,4.0,0,None,0.0,57,60,0.42,20000,0,0,0,28000
STU-2026-00293,MBA,D,Chennai,6.64,0,None,0.0,64,94,0.73,25000,0,0,1,42000
STU-2026-00294,MBA,B,Pune,7.58,3,SME,0.113,28,66,0.52,20000,0,1,1,76000
STU-2026-00295,Engineering,D,Mumbai,6.95,0,None,0.0,54,71,0.77,15000,0,0,0,33000
STU-2026-00296,Nursing,C,Delhi NCR,5.91,0,None,0.0,7,61,0.6,20000,0,0,0,23000
STU-2026-00297,Nursing,C,Delhi NCR,5.11,0,None,0.0,38,47,0.68,25000,0,0,0,17000
STU-2026-00298,Engineering,D,Delhi NCR,6.43,0,None,0.0,21,75,0.73,20000,0,0,0,0
STU-2026-00299,Nursing,D,Delhi NCR,6.94,1,MNC,0.075,36,80,0.62,25000,0,0,0,24000
STU-2026-00300,MBA,B,Mumbai,6.7,0,None,0.0,82,70,0.79,30000,0,0,1,56000
STU-2026-00301,Nursing,D,Mumbai,4.98,0,None,0.0,0,46,0.63,15000,0,0,0,0
STU-2026-00302,Nursing,C,Delhi NCR,4.9,0,None,0.0,62,63,0.61,30000,0,0,1,24000
STU-2026-00303,Engineering,B,Chennai,7.23,3,Startup,0.157,42,38,0.53,25000,0,0,1,53000
STU-2026-00304,Engineering,B,Hyderabad,7.37,3,SME,0.113,62,67,0.53,20000,0,0,1,65000
STU-2026-00305,Engineering,A,Mumbai,7.33,4,SME,0.15,88,69,0.6,25000,0,1,1,90000
STU-2026-00306,Nursing,A,Delhi NCR,8.96,6,Startup,0.315,66,61,0.64,15000,0,1,1,92000
STU-2026-00307,Nursing,C,Chennai,6.76,4,MNC,0.3,35,68,0.41,10000,0,0,1,38000
STU-2026-00308,Engineering,A,Pune,8.33,0,None,0.0,39,89,0.51,25000,0,1,1,91000
STU-2026-00309,Engineering,C,Chennai,6.02,0,None,0.0,84,52,0.69,10000,0,0,1,31000
STU-2026-00310,Nursing,C,Delhi NCR,8.47,6,SME,0.225,34,74,0.63,15000,0,0,1,50000
STU-2026-00311,MBA,B,Mumbai,8.29,2,MNC,0.15,25,90,0.43,25000,0,1,1,103000
STU-2026-00312,Engineering,C,Hyderabad,5.49,4,SME,0.15,30,53,0.58,15000,0,0,0,40000
STU-2026-00313,Nursing,A,Mumbai,9.25,6,SME,0.225,88,62,0.58,25000,0,1,1,77000
STU-2026-00314,Nursing,D,Pune,7.96,1,MNC,0.075,80,51,0.54,20000,0,0,1,31000
STU-2026-00315,Nursing,A,Pune,7.55,5,Startup,0.263,68,63,0.6,15000,0,1,1,74000
STU-2026-00316,Nursing,B,Bengaluru,7.06,1,MNC,0.075,58,69,0.56,30000,0,0,1,52000
STU-2026-00317,Engineering,C,Bengaluru,7.47,0,None,0.0,33,80,0.57,15000,0,0,1,45000
STU-2026-00318,MBA,C,Mumbai,6.67,0,None,0.0,51,46,0.49,30000,0,0,0,49000
STU-2026-00319,MBA,B,Chennai,9.23,5,MNC,0.375,100,80,0.65,30000,0,1,1,108000
STU-2026-00320,Nursing,B,Hyderabad,6.71,2,MNC,0.15,48,67,0.55,30000,0,0,1,48000
STU-2026-00321,Nursing,C,Hyderabad,5.51,0,None,0.0,46,100,0.51,10000,0,0,0,0
STU-2026-00322,Engineering,A,Chennai,7.97,3,SME,0.113,82,99,0.48,15000,0,1,1,85000
STU-2026-00323,Nursing,D,Hyderabad,6.67,4,SME,0.15,100,47,0.63,30000,0,0,1,31000
STU-2026-00324,MBA,C,Pune,6.92,0,None,0.0,48,64,0.63,25000,0,0,1,54000
STU-2026-00325,MBA,D,Mumbai,6.36,2,Startup,0.105,49,70,0.71,25000,0,0,1,29000
STU-2026-00326,MBA,D,Bengaluru,8.31,0,None,0.0,17,60,0.54,15000,0,0,1,32000
STU-2026-00327,MBA,C,Chennai,10.0,3,Startup,0.157,66,73,0.59,15000,0,1,1,89000
STU-2026-00328,MBA,A,Delhi NCR,8.72,1,Startup,0.052,71,71,0.58,25000,0,1,1,115000
STU-2026-00329,Engineering,B,Mumbai,8.63,0,None,0.0,72,26,0.67,25000,0,0,1,64000
STU-2026-00330,Nursing,D,Bengaluru,6.33,2,Startup,0.105,68,84,0.52,30000,0,0,1,20000
STU-2026-00331,Nursing,C,Bengaluru,5.14,4,SME,0.15,24,83,0.7,25000,0,0,1,28000
STU-2026-00332,MBA,C,Pune,7.42,0,None,0.0,24,76,0.68,25000,0,0,1,62000
STU-2026-00333,Nursing,D,Bengaluru,7.65,0,None,0.0,49,86,0.6,20000,0,0,0,26000
STU-2026-00334,Engineering,A,Delhi NCR,7.6,6,SME,0.225,46,68,0.52,25000,0,1,1,69000
STU-2026-00335,MBA,A,Mumbai,8.37,3,SME,0.113,60,58,0.67,20000,0,1,1,91000
STU-2026-00336,MBA,C,Mumbai,5.88,0,None,0.0,21,56,0.68,30000,0,0,0,40000
STU-2026-00337,Nursing,B,Delhi NCR,5.5,1,Startup,0.052,73,51,0.61,30000,0,0,1,39000
STU-2026-00338,MBA,C,Hyderabad,5.23,1,MNC,0.075,0,73,0.78,10000,0,0,1,41000
STU-2026-00339,MBA,C,Delhi NCR,6.21,3,MNC,0.225,60,55,0.65,15000,0,0,1,63000
STU-2026-00340,Nursing,D,Hyderabad,10.0,0,None,0.0,50,62,0.6,10000,0,0,0,31000
STU-2026-00341,Engineering,C,Pune,6.31,2,SME,0.075,27,72,0.52,30000,0,0,1,39000
STU-2026-00342,Engineering,C,Hyderabad,6.79,0,None,0.0,32,72,0.68,25000,0,0,0,35000
STU-2026-00343,Nursing,C,Hyderabad,6.44,0,None,0.0,6,58,0.55,30000,0,0,1,29000
STU-2026-00344,Nursing,D,Chennai,7.03,4,MNC,0.3,61,68,0.64,20000,0,0,1,33000
STU-2026-00345,MBA,A,Pune,7.73,6,SME,0.225,11,68,0.74,10000,0,1,1,139000
STU-2026-00346,Nursing,D,Delhi NCR,8.28,5,SME,0.188,42,73,0.54,15000,0,0,1,37000
STU-2026-00347,Nursing,A,Hyderabad,9.16,5,SME,0.188,57,63,0.6,30000,0,1,1,66000
STU-2026-00348,MBA,B,Chennai,5.2,5,SME,0.188,49,52,0.55,10000,0,0,1,53000
STU-2026-00349,Engineering,A,Pune,9.36,2,Startup,0.105,67,75,0.66,15000,0,1,1,123000
STU-2026-00350,MBA,D,Chennai,6.71,6,MNC,0.45,57,54,0.44,30000,0,0,1,59000
STU-2026-00351,Engineering,C,Chennai,5.72,0,None,0.0,18,87,0.48,25000,0,0,1,28000
STU-2026-00352,MBA,B,Pune,8.14,3,SME,0.113,53,79,0.55,20000,0,1,1,85000
STU-2026-00353,Nursing,C,Hyderabad,5.6,0,None,0.0,59,62,0.58,15000,0,0,0,15000
STU-2026-00354,MBA,C,Bengaluru,6.57,3,Startup,0.157,100,82,0.6,15000,0,0,1,55000
STU-2026-00355,Nursing,D,Delhi NCR,7.46,0,None,0.0,10,87,0.67,30000,0,0,1,27000
STU-2026-00356,Nursing,C,Delhi NCR,6.82,0,None,0.0,57,79,0.56,30000,0,0,1,30000
STU-2026-00357,MBA,D,Delhi NCR,8.66,2,Startup,0.105,9,48,0.62,10000,0,0,1,56000
STU-2026-00358,MBA,A,Delhi NCR,8.4,6,Startup,0.315,56,92,0.44,25000,0,1,1,140000
STU-2026-00359,Engineering,B,Hyderabad,5.86,5,SME,0.188,56,95,0.6,20000,0,0,1,42000
STU-2026-00360,Engineering,A,Hyderabad,7.71,2,MNC,0.15,52,65,0.73,10000,0,1,1,76000
STU-2026-00361,Nursing,B,Chennai,7.75,1,Startup,0.052,70,87,0.76,20000,0,0,1,40000
STU-2026-00362,Nursing,D,Mumbai,5.29,2,MNC,0.15,34,77,0.7,30000,0,0,0,20000
STU-2026-00363,Engineering,D,Chennai,6.98,4,Startup,0.21,19,100,0.44,15000,0,0,1,50000
STU-2026-00364,MBA,C,Delhi NCR,6.81,1,SME,0.037,35,65,0.58,30000,0,0,1,34000
STU-2026-00365,Engineering,A,Bengaluru,9.43,2,MNC,0.15,32,66,0.56,25000,0,1,1,85000
STU-2026-00366,MBA,B,Chennai,7.96,3,MNC,0.225,100,50,0.62,10000,0,1,1,96000
STU-2026-00367,MBA,A,Delhi NCR,8.22,6,SME,0.225,47,77,0.78,30000,0,1,1,143000
STU-2026-00368,MBA,B,Hyderabad,6.21,2,MNC,0.15,41,77,0.75,20000,0,0,1,63000
STU-2026-00369,Engineering,D,Chennai,6.8,0,None,0.0,9,79,0.69,15000,0,0,0,29000
STU-2026-00370,Engineering,C,Delhi NCR,7.12,2,MNC,0.15,29,69,0.81,30000,0,0,1,44000
STU-2026-00371,Nursing,D,Pune,6.02,1,Startup,0.052,59,67,0.54,10000,0,0,1,26000
STU-2026-00372,Engineering,B,Pune,6.9,2,MNC,0.15,23,85,0.53,20000,0,0,1,42000
STU-2026-00373,MBA,B,Pune,8.39,3,Startup,0.157,36,81,0.6,30000,0,0,1,85000
STU-2026-00374,Nursing,A,Delhi NCR,8.75,6,MNC,0.45,62,79,0.8,10000,0,1,1,122000
STU-2026-00375,Nursing,A,Pune,8.28,4,SME,0.15,42,50,0.58,30000,0,1,1,72000
STU-2026-00376,Nursing,C,Chennai,8.61,0,None,0.0,4,70,0.47,20000,0,0,1,42000
STU-2026-00377,MBA,B,Bengaluru,7.08,4,MNC,0.3,8,73,0.64,25000,0,0,1,101000
STU-2026-00378,Nursing,C,Pune,5.51,4,SME,0.15,57,88,0.42,15000,0,0,1,25000
STU-2026-00379,Engineering,A,Hyderabad,8.13,6,Startup,0.315,67,63,0.53,10000,0,1,1,92000
STU-2026-00380,Nursing,A,Mumbai,7.33,5,MNC,0.375,74,53,0.67,30000,0,1,1,58000
STU-2026-00381,Nursing,B,Bengaluru,6.82,5,Startup,0.263,84,55,0.55,10000,0,1,1,54000
STU-2026-00382,Nursing,B,Chennai,7.25,1,SME,0.037,48,91,0.77,25000,0,1,1,42000
STU-2026-00383,Engineering,D,Bengaluru,5.83,4,SME,0.15,19,78,0.64,10000,0,0,1,34000
STU-2026-00384,Nursing,D,Chennai,5.0,6,MNC,0.45,66,55,0.56,25000,0,0,1,32000
STU-2026-00385,MBA,A,Chennai,10.0,1,MNC,0.075,72,67,0.65,25000,1,1,1,132000
STU-2026-00386,MBA,A,Hyderabad,9.64,1,Startup,0.052,65,77,0.67,10000,0,1,1,147000
STU-2026-00387,MBA,D,Bengaluru,6.06,6,SME,0.225,26,53,0.64,25000,0,0,1,45000
STU-2026-00388,MBA,D,Pune,8.81,4,Startup,0.21,40,80,0.49,10000,0,0,1,67000
STU-2026-00389,Nursing,B,Chennai,8.35,1,MNC,0.075,54,69,0.45,30000,0,0,1,57000
STU-2026-00390,MBA,B,Chennai,8.08,1,MNC,0.075,70,71,0.6,20000,0,0,1,89000
STU-2026-00391,MBA,D,Hyderabad,7.31,0,None,0.0,52,62,0.38,15000,0,0,1,39000
STU-2026-00392,Engineering,D,Delhi NCR,5.76,0,None,0.0,57,64,0.71,15000,0,0,1,29000
STU-2026-00393,Nursing,A,Mumbai,7.11,4,SME,0.15,84,74,0.56,10000,0,1,1,46000
STU-2026-00394,Engineering,B,Mumbai,7.91,0,None,0.0,39,50,0.45,10000,0,0,1,53000
STU-2026-00395,MBA,A,Bengaluru,9.43,4,Startup,0.21,49,44,0.49,15000,0,1,1,143000
STU-2026-00396,Nursing,B,Mumbai,6.95,0,None,0.0,63,78,0.71,20000,0,1,1,37000
STU-2026-00397,Engineering,C,Hyderabad,5.21,6,Startup,0.315,30,74,0.5,15000,0,0,0,41000
STU-2026-00398,MBA,B,Chennai,7.45,4,Startup,0.21,61,59,0.58,20000,0,0,1,95000
STU-2026-00399,Engineering,B,Chennai,8.54,5,Startup,0.263,23,56,0.45,10000,0,0,1,79000
STU-2026-00400,MBA,D,Hyderabad,5.06,0,None,0.0,17,55,0.62,25000,0,0,0,0
STU-2026-00401,MBA,B,Delhi NCR,6.78,5,Startup,0.263,64,62,0.57,15000,0,1,1,95000
STU-2026-00402,Engineering,C,Chennai,5.24,0,None,0.0,61,82,0.49,25000,0,0,1,37000
STU-2026-00403,Engineering,D,Pune,5.45,2,Startup,0.105,17,85,0.63,15000,0,0,0,29000
STU-2026-00404,MBA,B,Delhi NCR,7.89,4,Startup,0.21,33,86,0.72,10000,0,1,1,88000
STU-2026-00405,Nursing,B,Mumbai,5.97,6,SME,0.225,70,79,0.59,30000,0,1,1,39000
STU-2026-00406,Engineering,A,Bengaluru,8.65,5,SME,0.188,40,70,0.58,30000,0,1,1,100000
STU-2026-00407,Engineering,D,Bengaluru,6.64,3,Startup,0.157,61,63,0.44,10000,0,0,1,42000
STU-2026-00408,Engineering,B,Chennai,6.21,0,None,0.0,74,62,0.63,25000,0,0,1,45000
STU-2026-00409,Engineering,B,Pune,6.72,5,Startup,0.263,46,56,0.52,20000,0,0,1,56000
STU-2026-00410,MBA,D,Hyderabad,7.62,3,Startup,0.157,77,61,0.62,20000,0,0,1,54000
STU-2026-00411,Nursing,D,Pune,6.89,0,None,0.0,59,77,0.48,25000,0,0,1,27000
STU-2026-00412,MBA,B,Delhi NCR,6.74,1,SME,0.037,61,80,0.58,15000,0,1,1,88000
STU-2026-00413,Nursing,B,Mumbai,6.71,5,SME,0.188,32,75,0.67,25000,0,0,1,54000
STU-2026-00414,MBA,B,Bengaluru,6.16,4,SME,0.15,74,61,0.77,15000,0,1,1,58000
STU-2026-00415,MBA,C,Delhi NCR,6.14,4,SME,0.15,61,64,0.6,25000,0,0,1,36000
STU-2026-00416,MBA,B,Chennai,7.49,2,MNC,0.15,46,63,0.74,30000,0,0,1,90000
STU-2026-00417,MBA,B,Hyderabad,7.22,1,SME,0.037,54,82,0.63,10000,0,1,1,80000
STU-2026-00418,Engineering,A,Mumbai,7.93,6,MNC,0.45,48,54,0.52,10000,1,1,1,140000
STU-2026-00419,Nursing,B,Mumbai,6.15,4,Startup,0.21,34,77,0.65,10000,0,0,1,40000
STU-2026-00420,Nursing,D,Chennai,6.65,0,None,0.0,48,71,0.38,10000,0,0,0,20000
STU-2026-00421,Nursing,D,Mumbai,7.01,0,None,0.0,100,76,0.57,20000,0,0,1,26000
STU-2026-00422,Nursing,C,Mumbai,7.3,6,SME,0.225,55,100,0.49,25000,0,0,1,33000
STU-2026-00423,Engineering,A,Mumbai,8.64,2,MNC,0.15,42,64,0.57,30000,0,1,1,116000
STU-2026-00424,Nursing,C,Delhi NCR,5.31,0,None,0.0,41,59,0.47,25000,0,0,0,22000
STU-2026-00425,Engineering,C,Pune,9.71,0,None,0.0,51,49,0.54,15000,0,0,1,73000
STU-2026-00426,Nursing,B,Delhi NCR,5.91,1,SME,0.037,22,98,0.64,10000,0,0,1,37000
STU-2026-00427,Engineering,D,Pune,4.0,0,None,0.0,40,75,0.69,25000,0,0,0,0
STU-2026-00428,Engineering,A,Chennai,8.27,0,None,0.0,41,74,0.51,25000,0,0,1,72000
STU-2026-00429,MBA,C,Hyderabad,7.58,1,SME,0.037,61,66,0.6,10000,0,0,1,54000
STU-2026-00430,Engineering,B,Chennai,7.45,4,Startup,0.21,100,53,0.75,10000,0,1,1,70000
STU-2026-00431,Engineering,C,Hyderabad,8.91,1,MNC,0.075,49,76,0.59,20000,0,1,1,64000
STU-2026-00432,Engineering,B,Hyderabad,6.87,0,None,0.0,34,67,0.52,25000,0,0,1,61000
STU-2026-00433,Engineering,C,Bengaluru,6.25,5,Startup,0.263,39,71,0.68,30000,0,0,0,41000
STU-2026-00434,MBA,D,Chennai,7.05,0,None,0.0,70,63,0.41,10000,0,0,1,36000
STU-2026-00435,Nursing,C,Mumbai,5.37,0,None,0.0,24,67,0.54,15000,0,0,0,0
STU-2026-00436,Engineering,C,Hyderabad,7.88,5,Startup,0.263,72,80,0.49,20000,0,0,1,57000
STU-2026-00437,Engineering,C,Pune,7.52,0,None,0.0,57,59,0.61,20000,0,0,1,52000
STU-2026-00438,Nursing,D,Pune,7.65,0,None,0.0,60,71,0.74,30000,0,0,1,23000
STU-2026-00439,Nursing,D,Mumbai,8.48,3,MNC,0.225,57,63,0.55,10000,0,0,1,38000
STU-2026-00440,Engineering,C,Bengaluru,7.04,0,None,0.0,48,95,0.71,15000,0,0,1,46000
STU-2026-00441,Nursing,D,Delhi NCR,5.56,0,None,0.0,50,97,0.58,10000,0,0,0,17000
STU-2026-00442,Engineering,C,Pune,5.49,0,None,0.0,20,64,0.46,20000,0,0,0,36000
STU-2026-00443,Engineering,B,Mumbai,6.59,0,None,0.0,90,78,0.7,25000,0,0,1,55000
STU-2026-00444,Nursing,D,Mumbai,5.49,0,None,0.0,62,73,0.66,20000,0,0,0,16000
STU-2026-00445,Nursing,A,Hyderabad,8.68,3,Startup,0.157,41,77,0.46,10000,0,1,1,63000
STU-2026-00446,MBA,D,Pune,7.46,6,SME,0.225,56,60,0.66,15000,0,0,1,48000
STU-2026-00447,Nursing,B,Chennai,6.49,2,Startup,0.105,21,75,0.44,20000,0,0,1,38000
STU-2026-00448,MBA,D,Bengaluru,7.61,0,None,0.0,32,65,0.67,25000,0,0,1,46000
STU-2026-00449,MBA,D,Delhi NCR,7.36,0,None,0.0,2,81,0.66,10000,0,0,0,41000
STU-2026-00450,MBA,C,Bengaluru,6.75,4,SME,0.15,37,75,0.74,30000,0,0,1,45000
STU-2026-00451,Engineering,D,Mumbai,7.55,0,None,0.0,73,76,0.71,10000,0,1,1,40000
STU-2026-00452,MBA,C,Hyderabad,7.1,0,None,0.0,66,72,0.6,20000,0,0,1,63000
STU-2026-00453,MBA,C,Pune,5.82,6,SME,0.225,78,77,0.46,15000,0,0,1,35000
STU-2026-00454,MBA,C,Hyderabad,7.55,2,Startup,0.105,62,61,0.61,20000,0,1,1,55000
STU-2026-00455,Engineering,D,Delhi NCR,5.53,0,None,0.0,77,99,0.6,25000,0,0,1,30000
STU-2026-00456,Nursing,B,Delhi NCR,6.76,4,Startup,0.21,50,88,0.77,10000,0,1,1,40000
STU-2026-00457,Nursing,B,Hyderabad,9.49,2,SME,0.075,49,65,0.63,30000,0,1,1,64000
STU-2026-00458,Engineering,D,Chennai,7.3,0,None,0.0,52,71,0.66,20000,0,0,0,0
STU-2026-00459,Nursing,A,Pune,7.96,2,SME,0.075,65,53,0.64,20000,0,1,1,83000
STU-2026-00460,Engineering,C,Chennai,8.69,0,None,0.0,28,68,0.59,25000,0,0,1,51000
STU-2026-00461,MBA,A,Pune,7.59,4,SME,0.15,37,79,0.66,25000,0,1,1,127000
STU-2026-00462,Nursing,D,Hyderabad,6.04,0,None,0.0,46,82,0.6,20000,0,0,1,19000
STU-2026-00463,Nursing,A,Mumbai,8.04,6,SME,0.225,56,59,0.58,20000,0,0,1,70000
STU-2026-00464,Engineering,A,Hyderabad,7.97,6,SME,0.225,55,66,0.59,25000,0,1,1,114000
STU-2026-00465,MBA,D,Mumbai,6.02,0,None,0.0,10,54,0.55,20000,0,0,0,0
STU-2026-00466,Engineering,B,Pune,6.73,4,SME,0.15,34,63,0.62,30000,0,0,1,53000
STU-2026-00467,Nursing,B,Delhi NCR,7.09,4,MNC,0.3,41,70,0.52,20000,0,1,1,38000
STU-2026-00468,MBA,A,Mumbai,7.91,6,MNC,0.45,66,73,0.87,20000,1,1,1,125000
STU-2026-00469,MBA,C,Pune,6.69,5,Startup,0.263,0,69,0.52,20000,0,0,1,55000
STU-2026-00470,MBA,A,Pune,8.11,4,Startup,0.21,47,96,0.57,10000,1,1,1,142000
STU-2026-00471,MBA,A,Chennai,8.59,0,None,0.0,67,76,0.41,20000,0,1,1,124000
STU-2026-00472,Nursing,A,Chennai,8.16,6,MNC,0.45,32,69,0.77,30000,1,1,1,90000
STU-2026-00473,Engineering,B,Delhi NCR,8.45,4,MNC,0.3,53,44,0.51,25000,0,1,1,78000
STU-2026-00474,Nursing,B,Bengaluru,7.26,4,Startup,0.21,54,99,0.76,10000,1,1,1,48000
STU-2026-00475,Nursing,B,Pune,7.8,4,MNC,0.3,30,92,0.48,15000,0,1,1,47000
STU-2026-00476,Engineering,C,Chennai,6.09,1,SME,0.037,19,61,0.55,10000,0,0,0,41000
STU-2026-00477,Nursing,B,Delhi NCR,6.4,4,MNC,0.3,64,88,0.55,20000,0,0,1,45000
STU-2026-00478,Nursing,D,Hyderabad,8.22,3,SME,0.113,45,62,0.65,25000,0,0,0,35000
STU-2026-00479,Nursing,D,Hyderabad,7.29,0,None,0.0,32,57,0.51,20000,0,0,0,30000
STU-2026-00480,MBA,B,Chennai,6.86,3,SME,0.113,69,39,0.54,30000,0,0,1,61000
STU-2026-00481,Engineering,B,Delhi NCR,6.56,0,None,0.0,47,74,0.58,20000,0,0,0,33000
STU-2026-00482,Engineering,B,Delhi NCR,6.89,5,Startup,0.263,69,29,0.55,25000,0,0,1,78000
STU-2026-00483,Nursing,B,Hyderabad,7.11,2,Startup,0.105,68,72,0.39,30000,0,1,1,45000
STU-2026-00484,Nursing,B,Hyderabad,8.01,0,None,0.0,100,39,0.77,20000,0,1,1,47000
STU-2026-00485,Engineering,B,Delhi NCR,7.45,5,MNC,0.375,52,61,0.63,20000,0,0,1,85000
STU-2026-00486,Engineering,D,Bengaluru,6.3,0,None,0.0,12,63,0.73,25000,0,0,0,30000
STU-2026-00487,Nursing,D,Pune,5.92,4,SME,0.15,59,80,0.78,25000,0,0,1,26000
STU-2026-00488,MBA,B,Mumbai,7.6,2,Startup,0.105,86,59,0.67,10000,0,1,1,77000
STU-2026-00489,MBA,B,Hyderabad,7.59,4,SME,0.15,65,68,0.62,25000,0,1,1,93000
STU-2026-00490,Nursing,A,Hyderabad,8.9,0,None,0.0,51,57,0.7,30000,0,1,1,84000
STU-2026-00491,MBA,A,Chennai,7.72,2,Startup,0.105,55,45,0.56,10000,0,1,1,102000
STU-2026-00492,Nursing,B,Delhi NCR,8.14,1,Startup,0.052,56,75,0.49,20000,0,0,1,26000
STU-2026-00493,MBA,A,Pune,8.05,1,MNC,0.075,27,88,0.68,15000,0,1,1,137000
STU-2026-00494,Nursing,C,Chennai,5.66,4,MNC,0.3,84,84,0.58,30000,0,1,1,26000
STU-2026-00495,Engineering,B,Bengaluru,6.68,5,Startup,0.263,48,62,0.49,30000,0,1,1,60000
STU-2026-00496,MBA,B,Delhi NCR,7.85,3,Startup,0.157,49,43,0.63,30000,0,0,1,84000
STU-2026-00497,MBA,A,Bengaluru,7.11,4,MNC,0.3,100,84,0.61,20000,1,1,1,104000
STU-2026-00498,Nursing,B,Chennai,8.04,2,MNC,0.15,64,74,0.73,20000,0,1,1,54000
STU-2026-00499,Engineering,D,Pune,4.81,0,None,0.0,16,68,0.61,20000,0,0,0,0
STU-2026-00500,Nursing,D,Pune,9.69,0,None,0.0,78,79,0.61,10000,0,0,1,28000
STU-2026-00501,MBA,C,Chennai,6.89,3,Startup,0.157,46,51,0.63,25000,0,0,1,41000
STU-2026-00502,MBA,A,Chennai,7.51,0,None,0.0,52,98,0.66,25000,0,0,1,104000
STU-2026-00503,Nursing,C,Mumbai,4.94,4,MNC,0.3,67,63,0.59,25000,0,0,1,22000
