student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
AMCAT-721591,Engineering,B,Hyderabad,6.6,4,Startup,0.217,38,50,0.76,9500,1,1,1,215000
AMCAT-662113,Engineering,B,Chennai,7.99,5,Startup,0.28,56,52,0.76,10500,1,1,1,180000
AMCAT-466683,Engineering,B,Bengaluru,6.82,3,Startup,0.25,76,53,0.78,19500,0,0,1,95000
AMCAT-1243402,Engineering,B,Bengaluru,6.6,5,Startup,0.3,96,48,0.76,11000,0,0,1,245000
AMCAT-272869,Engineering,B,Mumbai,6.3,4,SME,0.241,66,50,0.84,11500,0,0,1,350000
AMCAT-349796,Engineering,B,Hyderabad,6.94,6,SME,0.37,25,52,0.78,18500,1,1,1,370000
AMCAT-230628,Engineering,B,Delhi NCR,7.39,3,SME,0.263,100,50,0.84,21500,0,0,1,425000
AMCAT-360992,Engineering,B,Chennai,7.6,4,Startup,0.267,52,48,0.78,11000,1,1,1,235000
AMCAT-1065937,Engineering,B,Delhi NCR,8.1,4,SME,0.321,43,48,0.88,13000,1,1,1,300000
AMCAT-927996,Engineering,B,Bengaluru,7.5,4,SME,0.333,35,46,0.88,15000,0,1,1,325000
AMCAT-693698,Engineering,B,Delhi NCR,7.84,4,Startup,0.341,73,52,0.76,18500,1,1,1,120000
AMCAT-431838,Engineering,B,Delhi NCR,7.72,3,SME,0.209,25,44,0.78,11500,0,0,1,330000
AMCAT-781756,Engineering,B,Chennai,7.49,5,Startup,0.27,87,49,0.76,13500,0,1,1,180000
AMCAT-945679,Engineering,A,Chennai,7.2,5,SME,0.369,62,78,0.88,20000,1,1,1,335000
AMCAT-1195196,Engineering,B,Delhi NCR,7.84,4,SME,0.324,87,52,0.91,15000,1,1,1,350000
AMCAT-326089,Engineering,B,Chennai,7.75,3,SME,0.267,51,48,0.78,13000,1,1,1,395000
AMCAT-1205168,Engineering,B,Delhi NCR,6.7,3,Startup,0.264,43,52,0.88,13500,0,1,1,95000
AMCAT-225114,Engineering,B,Delhi NCR,7.2,3,SME,0.209,34,53,0.84,10500,1,1,1,360000
AMCAT-342928,Engineering,B,Delhi NCR,6.88,4,SME,0.273,59,52,0.88,13500,0,1,1,325000
AMCAT-794736,Engineering,B,Delhi NCR,7.06,6,SME,0.368,47,49,0.88,13500,1,1,1,320000
AMCAT-1023622,Engineering,B,Hyderabad,7.3,5,SME,0.339,54,52,0.88,14500,1,1,1,305000
AMCAT-350055,Engineering,B,Delhi NCR,8.07,5,SME,0.288,60,53,0.78,12500,1,1,1,420000
AMCAT-636583,Engineering,B,Chennai,6.0,4,Startup,0.221,23,52,0.76,15000,0,0,1,115000
AMCAT-1268410,Engineering,B,Delhi NCR,6.1,4,Startup,0.289,40,52,0.88,16500,0,0,1,105000
AMCAT-599393,Engineering,B,Chennai,7.66,4,SME,0.322,90,50,0.76,14500,0,0,1,350000
AMCAT-407709,Engineering,B,Bengaluru,8.78,4,SME,0.308,41,52,0.78,15000,0,0,1,425000
AMCAT-525365,Engineering,B,Chennai,7.6,3,Startup,0.262,19,53,0.78,14000,0,1,1,110000
AMCAT-807970,Engineering,B,Hyderabad,8.1,6,SME,0.353,83,48,0.76,14000,0,0,1,350000
AMCAT-865540,Engineering,B,Hyderabad,7.15,4,SME,0.289,60,52,0.88,12000,1,1,1,305000
AMCAT-454921,Engineering,B,Delhi NCR,8.0,4,SME,0.297,47,50,0.78,15000,0,0,0,320000
AMCAT-1232775,Engineering,B,Delhi NCR,6.2,4,SME,0.344,25,50,0.76,14000,0,0,0,300000
AMCAT-804042,Engineering,B,Chennai,8.39,5,Startup,0.335,73,50,0.78,19000,0,0,1,250000
AMCAT-942851,Engineering,B,Delhi NCR,6.3,4,MNC,0.303,41,52,0.76,18000,0,0,1,500000
AMCAT-988334,Engineering,B,Delhi NCR,6.5,4,Startup,0.203,70,52,0.88,15000,1,1,1,110000
AMCAT-1009094,Engineering,B,Delhi NCR,7.13,6,MNC,0.358,21,52,0.88,12000,0,1,1,560000
AMCAT-784879,Engineering,B,Hyderabad,7.8,5,SME,0.322,19,48,0.76,11000,1,1,1,390000
AMCAT-342188,Engineering,B,Delhi NCR,7.0,5,SME,0.288,66,50,0.78,17000,0,0,1,420000
AMCAT-519248,Engineering,A,Delhi NCR,7.2,5,SME,0.291,83,52,0.78,18500,0,0,0,360000
AMCAT-333542,Engineering,B,Hyderabad,7.1,5,SME,0.282,62,50,0.78,15000,0,0,1,400000
AMCAT-1078264,Engineering,B,Hyderabad,7.1,4,Startup,0.234,73,32,0.76,9500,0,0,1,240000
AMCAT-1224787,Engineering,A,Delhi NCR,6.8,5,MNC,0.34,0,52,0.91,20500,1,1,1,700000
AMCAT-1122862,Engineering,B,Delhi NCR,7.42,5,SME,0.333,49,52,0.88,15000,1,1,1,300000
AMCAT-1086480,Engineering,A,Delhi NCR,7.1,5,SME,0.308,29,52,0.88,15000,0,1,1,320000
AMCAT-133758,Engineering,B,Chennai,8.22,4,Startup,0.32,34,53,0.87,13000,1,1,1,200000
AMCAT-430002,Engineering,B,Chennai,6.92,5,SME,0.282,23,50,0.78,14500,0,0,1,310000
AMCAT-856638,Engineering,B,Mumbai,6.3,5,Startup,0.294,69,57,0.76,14000,0,1,1,185000
AMCAT-302684,Engineering,B,Mumbai,6.6,3,Startup,0.245,62,53,0.84,13500,0,0,0,105000
AMCAT-618289,Engineering,A,Mumbai,7.7,4,SME,0.346,45,48,0.76,17500,0,1,1,395000
AMCAT-425471,Engineering,B,Delhi NCR,7.91,5,SME,0.304,20,53,0.78,13500,1,1,1,305000
AMCAT-633303,Engineering,B,Delhi NCR,7.43,5,Startup,0.273,55,48,0.76,14500,0,0,0,160000
AMCAT-258837,Engineering,B,Delhi NCR,7.16,3,SME,0.247,52,52,0.84,17500,0,0,1,350000
AMCAT-345959,Engineering,B,Chennai,8.82,3,SME,0.246,43,53,0.78,7500,0,0,1,305000
AMCAT-811379,Engineering,A,Delhi NCR,7.44,4,SME,0.337,32,48,0.88,17500,1,1,1,325000
AMCAT-599306,Engineering,B,Bengaluru,6.74,4,Startup,0.29,44,48,0.78,14500,1,1,1,200000
AMCAT-340877,Engineering,B,Delhi NCR,7.8,4,SME,0.278,48,50,0.78,14500,1,1,1,470000
AMCAT-335789,Engineering,B,Hyderabad,8.01,5,SME,0.284,70,48,0.78,13000,0,0,1,325000
AMCAT-1187201,Engineering,B,Mumbai,7.13,6,SME,0.382,7,48,0.88,9500,0,0,1,315000
AMCAT-823838,Engineering,B,Delhi NCR,6.52,5,SME,0.279,14,52,0.88,15000,0,1,1,315000
AMCAT-820734,Engineering,B,Delhi NCR,6.84,4,Startup,0.234,22,52,0.88,18500,0,0,1,240000
AMCAT-232430,Engineering,B,Delhi NCR,7.07,3,SME,0.248,0,48,0.84,10000,0,0,1,360000
AMCAT-1048553,Engineering,B,Delhi NCR,7.61,6,SME,0.365,61,52,0.88,16000,1,1,1,320000
AMCAT-543951,Engineering,B,Delhi NCR,6.06,5,Startup,0.27,80,50,0.76,13000,1,1,1,160000
AMCAT-845625,Engineering,B,Delhi NCR,7.66,5,Startup,0.276,9,50,0.88,14000,1,1,1,150000
AMCAT-451903,Engineering,B,Chennai,8.1,4,SME,0.256,73,52,0.78,11500,0,0,0,300000
AMCAT-542967,Engineering,B,Delhi NCR,7.4,4,SME,0.305,27,50,0.76,13000,1,1,1,320000
AMCAT-389348,Engineering,B,Delhi NCR,7.8,5,MNC,0.32,46,53,0.78,17500,1,1,1,625000
AMCAT-216508,Engineering,B,Delhi NCR,6.78,3,Startup,0.22,76,48,0.84,15500,0,1,1,205000
AMCAT-304344,Engineering,B,Mumbai,5.2,4,Startup,0.239,40,53,0.84,18500,0,0,0,85000
AMCAT-1091595,Engineering,B,Chennai,9.0,5,Startup,0.283,94,52,0.76,17000,1,1,1,135000
AMCAT-555599,Engineering,B,Bengaluru,7.6,5,MNC,0.317,62,53,0.76,15000,0,1,1,550000
AMCAT-533998,Engineering,B,Mumbai,6.09,4,Startup,0.31,50,50,0.88,18500,1,1,1,240000
AMCAT-1203085,Engineering,A,Delhi NCR,7.07,4,MNC,0.331,93,52,0.88,19000,0,1,1,785000
AMCAT-914981,Engineering,B,Mumbai,5.89,5,Startup,0.333,83,60,0.76,16000,0,0,1,200000
AMCAT-335460,Engineering,B,Delhi NCR,7.75,4,Startup,0.286,22,48,0.78,13500,1,1,1,200000
AMCAT-341114,Engineering,B,Mumbai,6.48,6,MNC,0.367,67,69,0.78,14000,0,0,0,700000
AMCAT-597966,Engineering,A,Delhi NCR,7.54,5,Startup,0.364,55,76,0.76,16500,1,1,1,180000
AMCAT-662316,Engineering,B,Chennai,7.49,4,Startup,0.29,81,53,0.76,16500,1,1,1,180000
AMCAT-052916,Engineering,B,Mumbai,6.37,5,SME,0.353,14,50,0.87,11000,0,1,1,300000
AMCAT-1042343,Engineering,B,Chennai,6.9,3,Startup,0.235,0,52,0.76,16000,0,0,1,120000
AMCAT-1248068,Engineering,B,Delhi NCR,8.0,3,Startup,0.244,69,50,0.88,13500,1,1,1,190000
AMCAT-655515,Engineering,B,Delhi NCR,7.3,4,SME,0.302,81,53,0.76,17000,1,1,1,420000
AMCAT-468637,Engineering,B,Mumbai,7.26,4,Startup,0.254,42,53,0.78,16000,0,0,1,150000
AMCAT-607854,Engineering,B,Bengaluru,6.21,4,Startup,0.237,71,50,0.76,18500,0,0,1,105000
AMCAT-1077214,Engineering,B,Delhi NCR,7.07,5,Startup,0.315,28,50,0.76,16000,0,0,1,240000
AMCAT-815553,Engineering,B,Mumbai,7.01,5,Startup,0.293,68,52,0.76,10000,0,1,1,120000
AMCAT-241960,Engineering,B,Chennai,7.8,4,SME,0.314,57,41,0.84,14000,0,0,1,440000
AMCAT-929120,Engineering,B,Delhi NCR,7.2,5,SME,0.323,42,53,0.76,11000,0,0,1,300000
AMCAT-1083403,Engineering,B,Chennai,8.3,5,SME,0.282,85,50,0.88,12500,0,0,1,315000
AMCAT-060315,Engineering,B,Delhi NCR,6.1,3,Startup,0.168,53,45,0.87,18000,0,0,0,110000
AMCAT-046343,Engineering,B,Delhi NCR,7.53,4,MNC,0.286,71,53,0.87,15500,0,0,1,510000
AMCAT-1117619,Engineering,B,Mumbai,6.6,3,Startup,0.247,64,50,0.76,12500,0,0,0,120000
AMCAT-640827,Engineering,B,Mumbai,6.67,5,SME,0.338,50,53,0.76,11500,1,1,1,300000
AMCAT-656288,Engineering,B,Chennai,8.5,3,Startup,0.263,41,48,0.76,14000,0,1,1,180000
AMCAT-038162,Engineering,A,Chennai,8.77,5,SME,0.337,13,52,0.87,15000,1,1,1,340000
AMCAT-1034766,Engineering,B,Delhi NCR,7.08,4,SME,0.322,46,52,0.88,12500,1,1,1,330000
AMCAT-982729,Engineering,B,Delhi NCR,6.06,3,Startup,0.216,45,50,0.88,15000,0,0,1,240000
AMCAT-1091250,Engineering,B,Chennai,6.1,4,Startup,0.278,90,48,0.78,17000,0,0,0,200000
AMCAT-688018,Engineering,B,Delhi NCR,6.71,5,Startup,0.298,35,44,0.76,15500,1,1,1,180000
AMCAT-862250,Engineering,B,Delhi NCR,6.57,5,Startup,0.271,51,52,0.78,8500,0,0,0,210000
AMCAT-310092,Engineering,B,Delhi NCR,8.1,3,Startup,0.256,100,53,0.78,15000,0,1,1,120000
AMCAT-033747,Engineering,B,Delhi NCR,7.17,3,SME,0.241,27,48,0.78,14000,1,1,1,390000
AMCAT-1208154,Engineering,B,Chennai,7.4,5,Startup,0.303,72,48,0.88,15000,1,1,1,200000
AMCAT-102923,Engineering,B,Chennai,8.0,3,SME,0.226,41,41,0.87,18000,1,1,1,350000
AMCAT-296724,Engineering,B,Delhi NCR,7.0,5,SME,0.282,19,50,0.84,9000,0,0,1,400000
AMCAT-1168723,Engineering,B,Bengaluru,8.55,4,MNC,0.276,37,48,0.88,12500,0,0,1,500000
AMCAT-964017,Engineering,B,Hyderabad,6.5,4,Startup,0.303,33,50,0.88,15500,1,1,1,140000
AMCAT-1239599,Engineering,B,Hyderabad,6.8,4,Startup,0.249,63,48,0.76,10000,1,1,1,155000
AMCAT-389425,Engineering,B,Delhi NCR,7.16,5,SME,0.365,45,53,0.78,17500,1,1,1,380000
AMCAT-327983,Engineering,B,Bengaluru,6.5,5,SME,0.295,9,50,0.78,15000,0,1,1,420000
AMCAT-626328,Engineering,B,Mumbai,7.66,4,SME,0.317,56,48,0.76,16000,1,1,1,355000
AMCAT-455759,Engineering,B,Delhi NCR,7.84,4,MNC,0.319,17,53,0.78,12500,1,1,1,535000
AMCAT-240420,Engineering,B,Chennai,8.11,6,MNC,0.357,41,50,0.84,16000,1,1,1,690000
AMCAT-445830,Engineering,B,Delhi NCR,7.03,4,SME,0.25,35,50,0.76,16500,0,0,1,300000
AMCAT-1087060,Engineering,B,Chennai,6.1,3,Startup,0.188,8,53,0.88,14500,1,1,1,200000
AMCAT-215639,Engineering,B,Chennai,6.5,5,SME,0.335,0,57,0.84,14500,0,0,0,370000
AMCAT-467473,Engineering,B,Mumbai,5.93,5,SME,0.28,63,50,0.84,14500,0,0,1,380000
AMCAT-133773,Engineering,B,Chennai,7.9,5,SME,0.305,54,48,0.87,12000,0,1,1,405000
AMCAT-063106,Engineering,B,Delhi NCR,7.22,4,SME,0.329,58,53,0.84,13500,0,0,1,460000
AMCAT-1085603,Engineering,B,Hyderabad,6.5,4,Startup,0.24,57,48,0.76,13500,0,0,0,180000
AMCAT-820537,Engineering,B,Delhi NCR,7.08,5,MNC,0.305,1,52,0.76,15000,0,1,1,700000
AMCAT-561757,Engineering,B,Delhi NCR,6.03,4,Startup,0.258,69,53,0.79,16500,1,1,1,120000
AMCAT-1087646,Engineering,B,Delhi NCR,6.4,5,Startup,0.287,48,52,0.88,11500,1,1,1,220000
AMCAT-1000998,Engineering,B,Chennai,7.45,4,Startup,0.21,32,57,0.88,13500,1,1,1,100000
AMCAT-050739,Engineering,B,Bengaluru,5.57,4,Startup,0.211,0,53,0.68,17500,0,0,0,260000
AMCAT-053921,Engineering,B,Delhi NCR,8.0,5,MNC,0.327,83,50,0.87,12000,1,1,1,1110000
AMCAT-663169,Engineering,B,Bengaluru,7.18,6,SME,0.355,56,52,0.76,12000,0,0,0,320000
AMCAT-984121,Engineering,B,Bengaluru,8.02,5,SME,0.29,76,48,0.88,14500,1,1,1,300000
AMCAT-676634,Engineering,B,Mumbai,6.85,5,SME,0.282,72,50,0.76,16000,1,1,1,310000
AMCAT-760965,Engineering,B,Bengaluru,7.0,3,Startup,0.214,78,52,0.78,14000,0,0,1,250000
AMCAT-1098801,Engineering,A,Delhi NCR,7.83,4,SME,0.326,69,52,0.88,21500,1,1,1,340000
AMCAT-1043845,Engineering,B,Chennai,8.0,4,Startup,0.316,42,52,0.76,16000,0,0,1,275000
AMCAT-1230264,Engineering,B,Chennai,7.8,4,SME,0.321,76,50,0.88,16000,0,1,1,320000
AMCAT-275185,Engineering,B,Bengaluru,6.78,3,SME,0.262,80,50,0.84,15500,0,1,1,425000
AMCAT-593198,Engineering,B,Hyderabad,6.71,4,Startup,0.299,52,26,0.76,20000,1,1,1,120000
AMCAT-901358,Engineering,B,Bengaluru,7.62,5,SME,0.358,40,48,0.88,13500,1,1,1,370000
AMCAT-030706,Engineering,A,Delhi NCR,6.65,5,MNC,0.385,100,48,0.87,13000,0,0,1,1200000
AMCAT-279824,Engineering,B,Delhi NCR,7.62,5,MNC,0.299,70,57,0.84,18000,0,0,0,1000000
AMCAT-1123118,Engineering,B,Delhi NCR,7.32,3,Startup,0.269,29,48,0.88,13000,1,1,1,100000
AMCAT-1123185,Engineering,B,Chennai,6.72,5,Startup,0.296,59,52,0.88,14500,1,1,1,100000
AMCAT-1269397,Engineering,B,Bengaluru,6.26,4,Startup,0.273,83,48,0.88,17500,0,1,1,240000
AMCAT-510158,Engineering,B,Delhi NCR,6.58,4,SME,0.223,0,53,0.78,10000,0,1,1,335000
AMCAT-677102,Engineering,B,Delhi NCR,6.62,4,Startup,0.268,32,48,0.76,11000,0,0,1,170000
AMCAT-407686,Engineering,B,Bengaluru,8.88,5,SME,0.348,67,50,0.78,10000,1,1,1,400000
AMCAT-464125,Engineering,B,Hyderabad,6.27,3,Startup,0.267,52,53,0.84,12000,0,0,1,215000
AMCAT-795799,Engineering,B,Chennai,6.78,5,SME,0.372,35,69,0.88,15000,1,1,1,405000
AMCAT-1088559,Engineering,B,Chennai,7.99,5,SME,0.274,61,49,0.76,15500,0,0,0,300000
AMCAT-601563,Engineering,B,Delhi NCR,6.15,4,Startup,0.33,76,48,0.76,14500,0,1,1,145000
AMCAT-921436,Engineering,B,Chennai,8.3,4,Startup,0.277,63,50,0.88,10500,1,1,1,180000
AMCAT-807434,Engineering,B,Delhi NCR,6.55,3,Startup,0.269,9,49,0.88,8000,1,1,1,200000
AMCAT-036296,Engineering,B,Delhi NCR,7.0,5,SME,0.299,55,50,0.87,14000,1,1,1,400000
AMCAT-1084021,Engineering,B,Pune,7.6,4,SME,0.307,37,52,0.76,13000,0,0,1,300000
AMCAT-249875,Engineering,B,Chennai,6.28,3,SME,0.26,24,53,0.84,15000,1,1,1,460000
AMCAT-960228,Engineering,B,Delhi NCR,6.56,3,Startup,0.215,34,48,0.88,16000,0,1,1,225000
AMCAT-653010,Engineering,B,Delhi NCR,6.87,4,Startup,0.271,78,52,0.76,14500,1,1,1,205000
AMCAT-351149,Engineering,B,Delhi NCR,7.09,4,SME,0.263,31,52,0.88,16000,1,1,1,325000
AMCAT-1259599,Engineering,B,Chennai,7.6,5,Startup,0.281,59,52,0.88,14500,0,1,1,100000
AMCAT-898540,Engineering,B,Delhi NCR,7.64,4,Startup,0.265,32,57,0.88,15500,1,1,1,215000
AMCAT-605021,Engineering,B,Delhi NCR,7.0,5,SME,0.305,51,48,0.76,12000,1,1,1,375000
AMCAT-895719,Engineering,A,Delhi NCR,7.2,6,SME,0.388,83,48,0.88,17500,1,1,1,310000
AMCAT-535627,Engineering,B,Delhi NCR,7.7,5,MNC,0.322,81,50,0.88,14500,1,1,1,505000
AMCAT-959934,Engineering,B,Delhi NCR,6.37,4,Startup,0.313,53,50,0.88,16000,0,1,1,145000
AMCAT-1041623,Engineering,B,Hyderabad,7.52,4,Startup,0.197,64,52,0.76,13000,0,0,1,105000
AMCAT-320706,Engineering,B,Hyderabad,7.6,3,SME,0.233,30,49,0.78,15500,1,1,1,405000
AMCAT-655183,Engineering,B,Delhi NCR,7.56,5,SME,0.305,59,50,0.76,13500,0,1,1,450000
AMCAT-988541,Engineering,B,Delhi NCR,7.73,3,Startup,0.226,37,50,0.88,13500,1,1,1,275000
AMCAT-435338,Engineering,B,Chennai,7.2,3,Startup,0.245,60,52,0.78,16000,0,0,0,120000
AMCAT-297430,Engineering,B,Bengaluru,6.52,5,SME,0.327,78,48,0.84,9000,1,1,1,445000
AMCAT-905195,Engineering,A,Delhi NCR,6.5,5,SME,0.281,31,50,0.88,15000,1,1,1,400000
AMCAT-1087295,Engineering,B,Hyderabad,7.7,3,SME,0.248,67,50,0.88,10500,0,1,1,330000
AMCAT-360581,Engineering,B,Hyderabad,7.2,3,Startup,0.211,32,53,0.78,8000,1,1,1,155000
AMCAT-103858,Engineering,B,Chennai,7.1,3,SME,0.258,46,53,0.87,12500,0,1,1,300000
AMCAT-896469,Engineering,B,Bengaluru,6.76,5,SME,0.28,54,52,0.88,16000,0,1,1,475000
AMCAT-064118,Engineering,B,Mumbai,7.2,3,Startup,0.241,74,53,0.87,13500,0,0,1,200000
AMCAT-509283,Engineering,B,Delhi NCR,6.93,6,MNC,0.359,55,53,0.78,14500,0,0,1,500000
AMCAT-543685,Engineering,B,Delhi NCR,6.68,5,SME,0.279,83,53,0.76,16500,0,0,1,360000
AMCAT-1087018,Engineering,B,Chennai,7.59,4,Startup,0.223,53,49,0.88,17500,0,1,1,95000
AMCAT-1093626,Engineering,B,Mumbai,7.56,3,SME,0.267,55,48,0.88,14000,0,0,1,325000
AMCAT-1264748,Engineering,B,Delhi NCR,7.2,4,Startup,0.286,71,50,0.88,17500,1,1,1,205000
AMCAT-128849,Engineering,B,Hyderabad,6.4,5,Startup,0.295,54,52,0.68,14000,0,0,0,160000
AMCAT-1219078,Engineering,B,Chennai,8.15,5,SME,0.355,93,52,0.88,12000,1,1,1,325000
AMCAT-198041,Engineering,A,Delhi NCR,6.7,6,SME,0.355,51,53,0.84,16500,1,1,1,385000
AMCAT-261183,Engineering,B,Delhi NCR,6.15,4,SME,0.277,21,57,0.84,10500,0,0,1,400000
AMCAT-283164,Engineering,B,Delhi NCR,7.01,4,MNC,0.336,66,53,0.84,12000,0,0,1,715000
AMCAT-1238752,Engineering,B,Chennai,8.1,3,Startup,0.244,49,52,0.76,13000,0,0,0,180000
AMCAT-627087,Engineering,B,Delhi NCR,6.0,4,MNC,0.321,76,48,0.76,16000,1,1,1,500000
AMCAT-756514,Engineering,B,Mumbai,6.7,4,Startup,0.234,51,48,0.84,18500,0,0,0,240000
AMCAT-712297,Engineering,A,Mumbai,6.6,5,SME,0.406,42,57,0.76,14500,0,0,0,300000
AMCAT-450922,Engineering,B,Bengaluru,7.57,4,Startup,0.222,0,48,0.78,15000,0,0,0,200000
AMCAT-296790,Engineering,B,Delhi NCR,6.3,4,Startup,0.305,62,53,0.84,11500,1,1,1,230000
AMCAT-1189128,Engineering,B,Hyderabad,7.52,4,Startup,0.298,75,48,0.76,15000,0,0,0,170000
AMCAT-1072592,Engineering,B,Bengaluru,5.59,6,Startup,0.351,88,48,0.76,13500,0,0,1,230000
AMCAT-1253724,Engineering,B,Mumbai,8.1,4,SME,0.248,22,69,0.91,9500,1,1,1,300000
AMCAT-1269213,Engineering,B,Chennai,7.4,4,Startup,0.319,24,52,0.88,16500,1,1,1,120000
AMCAT-216101,Engineering,B,Delhi NCR,6.78,4,Startup,0.224,63,53,0.84,12500,1,1,1,180000
AMCAT-611076,Engineering,B,Delhi NCR,7.2,3,SME,0.22,12,50,0.84,12500,0,0,0,325000
AMCAT-1171381,Engineering,B,Delhi NCR,5.8,4,Startup,0.314,61,50,0.76,11500,1,1,1,240000
AMCAT-082915,Engineering,B,Delhi NCR,7.9,5,SME,0.346,62,53,0.87,12500,0,1,1,380000
AMCAT-941785,Engineering,B,Delhi NCR,7.0,5,Startup,0.287,45,57,0.88,15000,1,1,1,180000
AMCAT-937940,Engineering,B,Delhi NCR,7.59,5,Startup,0.298,45,50,0.88,13500,1,1,1,145000
AMCAT-1281171,Engineering,B,Delhi NCR,8.04,5,SME,0.294,72,52,0.88,15000,1,1,1,300000
AMCAT-873020,Engineering,B,Hyderabad,8.06,4,Startup,0.33,67,52,0.76,15000,1,1,1,240000
AMCAT-632402,Engineering,B,Delhi NCR,7.11,4,Startup,0.281,94,52,0.76,17500,1,1,1,240000
AMCAT-325665,Engineering,B,Chennai,7.78,5,SME,0.307,54,53,0.78,13000,0,0,1,335000
AMCAT-1094787,Engineering,B,Chennai,6.33,5,Startup,0.278,67,48,0.88,10500,1,1,1,170000
AMCAT-644845,Engineering,B,Chennai,9.03,4,SME,0.329,38,52,0.76,16500,1,1,1,350000
AMCAT-1073243,Engineering,B,Chennai,8.1,5,Startup,0.304,0,52,0.76,13000,1,1,1,240000
AMCAT-216967,Engineering,B,Delhi NCR,6.57,3,SME,0.262,18,48,0.84,17000,1,1,1,360000
AMCAT-335896,Engineering,B,Hyderabad,6.2,4,Startup,0.267,70,48,0.78,15000,0,0,0,200000
AMCAT-360290,Engineering,B,Bengaluru,7.22,4,SME,0.218,69,50,0.78,13500,0,0,0,400000
AMCAT-818701,Engineering,B,Delhi NCR,7.2,4,SME,0.316,65,52,0.78,15000,0,0,0,335000
AMCAT-385547,Engineering,B,Delhi NCR,8.2,5,MNC,0.368,66,48,0.78,19000,1,1,1,820000
AMCAT-1189996,Engineering,B,Chennai,7.0,6,Startup,0.368,46,57,0.88,19000,1,1,1,100000
AMCAT-958966,Engineering,B,Delhi NCR,7.04,4,Startup,0.296,56,52,0.88,14000,1,1,1,190000
AMCAT-345838,Engineering,B,Chennai,9.2,4,Startup,0.258,28,48,0.78,14500,0,0,1,225000
AMCAT-815859,Engineering,B,Delhi NCR,6.56,5,SME,0.319,77,48,0.88,16500,1,1,1,330000
AMCAT-1281646,Engineering,B,Delhi NCR,6.72,5,Startup,0.303,29,50,0.76,12000,1,1,1,110000
AMCAT-339451,Engineering,B,Hyderabad,7.75,5,SME,0.333,69,53,0.78,15000,0,1,1,420000
AMCAT-507132,Engineering,B,Mumbai,5.86,4,Startup,0.219,21,69,0.78,14000,0,1,1,170000
AMCAT-1089682,Engineering,B,Chennai,8.77,3,SME,0.264,96,48,0.76,15000,0,0,1,325000
AMCAT-1202633,Engineering,B,Hyderabad,7.25,4,SME,0.317,77,49,0.76,12000,0,0,0,300000
AMCAT-595845,Engineering,B,Delhi NCR,7.43,4,SME,0.32,34,50,0.88,10000,1,1,1,340000
AMCAT-261484,Engineering,B,Delhi NCR,7.4,6,SME,0.365,34,48,0.84,9000,0,0,1,390000
AMCAT-053264,Engineering,B,Mumbai,5.78,3,SME,0.222,45,50,0.87,11000,0,1,1,300000
AMCAT-846760,Engineering,B,Delhi NCR,7.2,5,Startup,0.312,63,50,0.78,13000,0,0,1,90000
AMCAT-860597,Engineering,B,Delhi NCR,7.69,4,SME,0.344,26,48,0.76,13500,0,1,1,395000
AMCAT-302937,Engineering,B,Mumbai,6.4,4,Startup,0.235,58,46,0.84,19000,1,1,1,150000
AMCAT-795862,Engineering,B,Chennai,7.85,5,MNC,0.377,58,69,0.88,17000,1,1,1,525000
AMCAT-609066,Engineering,A,Delhi NCR,7.47,4,MNC,0.315,29,69,0.76,15500,0,0,1,720000
AMCAT-794528,Engineering,B,Delhi NCR,8.1,4,Startup,0.315,73,57,0.88,15000,1,1,1,200000
AMCAT-1209279,Engineering,B,Mumbai,6.98,3,SME,0.256,100,44,0.88,13000,0,0,1,310000
AMCAT-302687,Engineering,B,Mumbai,5.83,3,SME,0.254,13,46,0.84,13500,1,1,1,445000
AMCAT-1114870,Engineering,B,Delhi NCR,6.42,5,Startup,0.277,91,53,0.76,14500,0,0,0,120000
AMCAT-416029,Engineering,B,Delhi NCR,7.2,4,SME,0.26,34,50,0.78,15500,0,0,1,385000
AMCAT-845544,Engineering,B,Delhi NCR,8.3,4,SME,0.292,87,52,0.88,13000,0,1,1,300000
AMCAT-260866,Engineering,B,Delhi NCR,7.2,4,MNC,0.323,67,53,0.84,16500,1,1,1,2600000
AMCAT-336787,Engineering,B,Chennai,8.92,5,SME,0.299,64,50,0.78,11000,1,1,1,385000
AMCAT-1160766,Engineering,A,Delhi NCR,7.7,4,Startup,0.232,34,49,0.91,18000,1,1,1,240000
AMCAT-636944,Engineering,B,Delhi NCR,7.08,4,Startup,0.263,24,53,0.76,20500,1,1,1,260000
AMCAT-353470,Engineering,B,Bengaluru,8.1,4,SME,0.267,74,48,0.78,14500,0,1,1,460000
AMCAT-112626,Engineering,B,Bengaluru,6.93,3,MNC,0.222,22,48,0.87,17500,0,0,0,500000
AMCAT-274695,Engineering,B,Delhi NCR,6.82,3,Startup,0.262,73,48,0.84,14000,1,1,1,120000
AMCAT-121233,Engineering,B,Delhi NCR,6.5,3,Startup,0.213,42,50,0.87,15500,0,1,1,150000
AMCAT-1272180,Engineering,B,Mumbai,6.8,5,SME,0.298,33,48,0.76,14000,0,0,1,310000
AMCAT-192781,Engineering,B,Hyderabad,7.26,4,SME,0.346,46,53,0.84,13500,0,1,1,450000
AMCAT-112449,Engineering,B,Mumbai,7.7,5,MNC,0.318,0,53,0.87,12000,0,0,1,715000
